Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2010-01-04,0.35131,0.35131,0.35131,0.35131
2010-01-05,0.35381,0.35381,0.35381,0.35381
2010-01-06,0.35096,0.35096,0.35096,0.35096
2010-01-07,0.34927,0.34927,0.34927,0.34927
2010-01-08,0.34864,0.34864,0.34864,0.34864
2010-01-11,0.35736,0.35736,0.35736,0.35736
2010-01-12,0.35503,0.35503,0.35503,0.35503
2010-01-13,0.35703,0.35703,0.35703,0.35703
2010-01-14,0.35804,0.35804,0.35804,0.35804
2010-01-15,0.35749,0.35749,0.35749,0.35749
2010-01-18,0.35661,0.35661,0.35661,0.35661
2010-01-19,0.35747,0.35747,0.35747,0.35747
2010-01-20,0.35341,0.35341,0.35341,0.35341
2010-01-21,0.34569,0.34569,0.34569,0.34569
2010-01-22,0.3474,0.3474,0.3474,0.3474
2010-01-25,0.34858,0.34858,0.34858,0.34858
2010-01-26,0.34402,0.34402,0.34402,0.34402
2010-01-27,0.34386,0.34386,0.34386,0.34386
2010-01-28,0.34534,0.34534,0.34534,0.34534
2010-01-29,0.34384,0.34384,0.34384,0.34384
2010-02-01,0.34738,0.34738,0.34738,0.34738
2010-02-02,0.34961,0.34961,0.34961,0.34961
2010-02-03,0.35309,0.35309,0.35309,0.35309
2010-02-04,0.34399,0.34399,0.34399,0.34399
2010-02-05,0.33428,0.33428,0.33428,0.33428
2010-02-08,0.33449,0.33449,0.33449,0.33449
2010-02-09,0.33701,0.33701,0.33701,0.33701
2010-02-10,0.33941,0.33941,0.33941,0.33941
2010-02-11,0.33895,0.33895,0.33895,0.33895
2010-02-12,0.33981,0.33981,0.33981,0.33981
2010-02-15,0.33843,0.33843,0.33843,0.33843
2010-02-16,0.33981,0.33981,0.33981,0.33981
2010-02-17,0.34474,0.34474,0.34474,0.34474
2010-02-18,0.34072,0.34072,0.34072,0.34072
2010-02-19,0.33718,0.33718,0.33718,0.33718
2010-02-22,0.34286,0.34286,0.34286,0.34286
2010-02-23,0.34435,0.34435,0.34435,0.34435
2010-02-24,0.33818,0.33818,0.33818,0.33818
2010-02-25,0.33783,0.33783,0.33783,0.33783
2010-02-26,0.34187,0.34187,0.34187,0.34187
2010-03-01,0.34613,0.34613,0.34613,0.34613
2010-03-02,0.34303,0.34303,0.34303,0.34303
2010-03-03,0.34744,0.34744,0.34744,0.34744
2010-03-04,0.3488,0.3488,0.3488,0.3488
2010-03-05,0.35004,0.35004,0.35004,0.35004
2010-03-08,0.35246,0.35246,0.35246,0.35246
2010-03-09,0.34993,0.34993,0.34993,0.34993
2010-03-10,0.3505,0.3505,0.3505,0.3505
2010-03-11,0.35013,0.35013,0.35013,0.35013
2010-03-12,0.35321,0.35321,0.35321,0.35321
2010-03-15,0.35151,0.35151,0.35151,0.35151
2010-03-16,0.3522,0.3522,0.3522,0.3522
2010-03-17,0.35609,0.35609,0.35609,0.35609
2010-03-18,0.35354,0.35354,0.35354,0.35354
2010-03-19,0.34876,0.34876,0.34876,0.34876
2010-03-22,0.34539,0.34539,0.34539,0.34539
2010-03-23,0.34717,0.34717,0.34717,0.34717
2010-03-24,0.34513,0.34513,0.34513,0.34513
2010-03-25,0.3429,0.3429,0.3429,0.3429
2010-03-26,0.34409,0.34409,0.34409,0.34409
2010-03-29,0.34645,0.34645,0.34645,0.34645
2010-03-30,0.34785,0.34785,0.34785,0.34785
2010-03-31,0.34819,0.34819,0.34819,0.34819
2010-04-01,0.3508,0.3508,0.3508,0.3508
2010-04-02,0.35179,0.35179,0.35179,0.35179
2010-04-06,0.34943,0.34943,0.34943,0.34943
2010-04-07,0.34874,0.34874,0.34874,0.34874
2010-04-08,0.34513,0.34513,0.34513,0.34513
2010-04-09,0.34924,0.34924,0.34924,0.34924
2010-04-12,0.35245,0.35245,0.35245,0.35245
2010-04-13,0.3497,0.3497,0.3497,0.3497
2010-04-14,0.35305,0.35305,0.35305,0.35305
2010-04-15,0.35099,0.35099,0.35099,0.35099
2010-04-16,0.34998,0.34998,0.34998,0.34998
2010-04-19,0.34472,0.34472,0.34472,0.34472
2010-04-20,0.3464,0.3464,0.3464,0.3464
2010-04-21,0.34734,0.34734,0.34734,0.34734
2010-04-22,0.34696,0.34696,0.34696,0.34696
2010-04-23,0.34308,0.34308,0.34308,0.34308
2010-04-26,0.34402,0.34402,0.34402,0.34402
2010-04-27,0.34296,0.34296,0.34296,0.34296
2010-04-28,0.33291,0.33291,0.33291,0.33291
2010-04-29,0.33794,0.33794,0.33794,0.33794
2010-04-30,0.34124,0.34124,0.34124,0.34124
2010-05-04,0.33414,0.33414,0.33414,0.33414
2010-05-05,0.32244,0.32244,0.32244,0.32244
2010-05-06,0.31445,0.31445,0.31445,0.31445
2010-05-07,0.3048,0.3048,0.3048,0.3048
2010-05-10,0.32608,0.32608,0.32608,0.32608
2010-05-11,0.3136,0.3136,0.3136,0.3136
2010-05-12,0.31892,0.31892,0.31892,0.31892
2010-05-13,0.31773,0.31773,0.31773,0.31773
2010-05-14,0.31387,0.31387,0.31387,0.31387
2010-05-17,0.30516,0.30516,0.30516,0.30516
2010-05-18,0.30975,0.30975,0.30975,0.30975
2010-05-19,0.29766,0.29766,0.29766,0.29766
2010-05-20,0.30147,0.30147,0.30147,0.30147
2010-05-21,0.30172,0.30172,0.30172,0.30172
2010-05-24,0.3026,0.3026,0.3026,0.3026
2010-05-25,0.29248,0.29248,0.29248,0.29248
2010-05-26,0.29833,0.29833,0.29833,0.29833
2010-05-27,0.29904,0.29904,0.29904,0.29904
2010-05-28,0.30727,0.30727,0.30727,0.30727
2010-05-31,0.30182,0.30182,0.30182,0.30182
2010-06-01,0.29452,0.29452,0.29452,0.29452
2010-06-02,0.29761,0.29761,0.29761,0.29761
2010-06-04,0.29813,0.29813,0.29813,0.29813
2010-06-07,0.2864,0.2864,0.2864,0.2864
2010-06-08,0.28759,0.28759,0.28759,0.28759
2010-06-09,0.28975,0.28975,0.28975,0.28975
2010-06-10,0.29154,0.29154,0.29154,0.29154
2010-06-11,0.2962,0.2962,0.2962,0.2962
2010-06-14,0.29949,0.29949,0.29949,0.29949
2010-06-15,0.29943,0.29943,0.29943,0.29943
2010-06-16,0.30244,0.30244,0.30244,0.30244
2010-06-17,0.30216,0.30216,0.30216,0.30216
2010-06-18,0.30428,0.30428,0.30428,0.30428
2010-06-21,0.30804,0.30804,0.30804,0.30804
2010-06-22,0.30384,0.30384,0.30384,0.30384
2010-06-23,0.30254,0.30254,0.30254,0.30254
2010-06-24,0.30035,0.30035,0.30035,0.30035
2010-06-25,0.29724,0.29724,0.29724,0.29724
2010-06-28,0.30057,0.30057,0.30057,0.30057
2010-06-29,0.29277,0.29277,0.29277,0.29277
2010-06-30,0.29459,0.29459,0.29459,0.29459
2010-07-01,0.29609,0.29609,0.29609,0.29609
2010-07-02,0.30164,0.30164,0.30164,0.30164
2010-07-05,0.30466,0.30466,0.30466,0.30466
2010-07-06,0.30641,0.30641,0.30641,0.30641
2010-07-07,0.3044,0.3044,0.3044,0.3044
2010-07-08,0.30999,0.30999,0.30999,0.30999
2010-07-09,0.31129,0.31129,0.31129,0.31129
2010-07-12,0.30759,0.30759,0.30759,0.30759
2010-07-13,0.3077,0.3077,0.3077,0.3077
2010-07-14,0.31323,0.31323,0.31323,0.31323
2010-07-15,0.31496,0.31496,0.31496,0.31496
2010-07-16,0.31638,0.31638,0.31638,0.31638
2010-07-19,0.31422,0.31422,0.31422,0.31422
2010-07-20,0.31492,0.31492,0.31492,0.31492
2010-07-21,0.31233,0.31233,0.31233,0.31233
2010-07-22,0.31304,0.31304,0.31304,0.31304
2010-07-23,0.31864,0.31864,0.31864,0.31864
2010-07-26,0.31875,0.31875,0.31875,0.31875
2010-07-27,0.32403,0.32403,0.32403,0.32403
2010-07-28,0.32514,0.32514,0.32514,0.32514
2010-07-29,0.32661,0.32661,0.32661,0.32661
2010-07-30,0.3254,0.3254,0.3254,0.3254
2010-08-02,0.32793,0.32793,0.32793,0.32793
2010-08-03,0.33175,0.33175,0.33175,0.33175
2010-08-04,0.32843,0.32843,0.32843,0.32843
2010-08-05,0.33038,0.33038,0.33038,0.33038
2010-08-06,0.33062,0.33062,0.33062,0.33062
2010-08-09,0.33337,0.33337,0.33337,0.33337
2010-08-10,0.33171,0.33171,0.33171,0.33171
2010-08-11,0.32673,0.32673,0.32673,0.32673
2010-08-12,0.32036,0.32036,0.32036,0.32036
2010-08-13,0.32203,0.32203,0.32203,0.32203
2010-08-16,0.31952,0.31952,0.31952,0.31952
2010-08-17,0.32457,0.32457,0.32457,0.32457
2010-08-18,0.3256,0.3256,0.3256,0.3256
2010-08-19,0.32417,0.32417,0.32417,0.32417
2010-08-20,0.32144,0.32144,0.32144,0.32144
2010-08-23,0.31894,0.31894,0.31894,0.31894
2010-08-24,0.31509,0.31509,0.31509,0.31509
2010-08-25,0.31754,0.31754,0.31754,0.31754
2010-08-26,0.31794,0.31794,0.31794,0.31794
2010-08-27,0.31945,0.31945,0.31945,0.31945
2010-08-30,0.32025,0.32025,0.32025,0.32025
2010-08-31,0.31663,0.31663,0.31663,0.31663
2010-09-01,0.31964,0.31964,0.31964,0.31964
2010-09-02,0.32308,0.32308,0.32308,0.32308
2010-09-03,0.32368,0.32368,0.32368,0.32368
2010-09-06,0.32841,0.32841,0.32841,0.32841
2010-09-07,0.32317,0.32317,0.32317,0.32317
2010-09-08,0.32082,0.32082,0.32082,0.32082
2010-09-09,0.32267,0.32267,0.32267,0.32267
2010-09-10,0.32397,0.32397,0.32397,0.32397
2010-09-13,0.32526,0.32526,0.32526,0.32526
2010-09-14,0.3264,0.3264,0.3264,0.3264
2010-09-15,0.32952,0.32952,0.32952,0.32952
2010-09-16,0.33188,0.33188,0.33188,0.33188
2010-09-17,0.33246,0.33246,0.33246,0.33246
2010-09-20,0.33161,0.33161,0.33161,0.33161
2010-09-21,0.33275,0.33275,0.33275,0.33275
2010-09-22,0.33743,0.33743,0.33743,0.33743
2010-09-23,0.33497,0.33497,0.33497,0.33497
2010-09-24,0.33665,0.33665,0.33665,0.33665
2010-09-27,0.33985,0.33985,0.33985,0.33985
2010-09-28,0.33733,0.33733,0.33733,0.33733
2010-09-29,0.34215,0.34215,0.34215,0.34215
2010-09-30,0.34188,0.34188,0.34188,0.34188
2010-10-01,0.34756,0.34756,0.34756,0.34756
2010-10-04,0.34576,0.34576,0.34576,0.34576
2010-10-05,0.34676,0.34676,0.34676,0.34676
2010-10-06,0.35184,0.35184,0.35184,0.35184
2010-10-07,0.3521,0.3521,0.3521,0.3521
2010-10-08,0.34892,0.34892,0.34892,0.34892
2010-10-11,0.35057,0.35057,0.35057,0.35057
2010-10-12,0.3472,0.3472,0.3472,0.3472
2010-10-13,0.35302,0.35302,0.35302,0.35302
2010-10-14,0.36105,0.36105,0.36105,0.36105
2010-10-15,0.36079,0.36079,0.36079,0.36079
2010-10-18,0.35339,0.35339,0.35339,0.35339
2010-10-19,0.35376,0.35376,0.35376,0.35376
2010-10-20,0.34826,0.34826,0.34826,0.34826
2010-10-21,0.3547,0.3547,0.3547,0.3547
2010-10-22,0.34945,0.34945,0.34945,0.34945
2010-10-25,0.35563,0.35563,0.35563,0.35563
2010-10-26,0.35452,0.35452,0.35452,0.35452
2010-10-27,0.35005,0.35005,0.35005,0.35005
2010-10-28,0.34809,0.34809,0.34809,0.34809
2010-10-29,0.34634,0.34634,0.34634,0.34634
2010-11-02,0.35339,0.35339,0.35339,0.35339
2010-11-03,0.35702,0.35702,0.35702,0.35702
2010-11-04,0.36431,0.36431,0.36431,0.36431
2010-11-05,0.36169,0.36169,0.36169,0.36169
2010-11-08,0.35489,0.35489,0.35489,0.35489
2010-11-09,0.35363,0.35363,0.35363,0.35363
2010-11-10,0.35436,0.35436,0.35436,0.35436
2010-11-12,0.34644,0.34644,0.34644,0.34644
2010-11-15,0.34584,0.34584,0.34584,0.34584
2010-11-16,0.34558,0.34558,0.34558,0.34558
2010-11-17,0.34227,0.34227,0.34227,0.34227
2010-11-18,0.34637,0.34637,0.34637,0.34637
2010-11-19,0.34784,0.34784,0.34784,0.34784
2010-11-22,0.34976,0.34976,0.34976,0.34976
2010-11-23,0.34459,0.34459,0.34459,0.34459
2010-11-24,0.33548,0.33548,0.33548,0.33548
2010-11-25,0.33466,0.33466,0.33466,0.33466
2010-11-26,0.32935,0.32935,0.32935,0.32935
2010-11-29,0.3285,0.3285,0.3285,0.3285
2010-11-30,0.31941,0.31941,0.31941,0.31941
2010-12-01,0.32517,0.32517,0.32517,0.32517
2010-12-02,0.33023,0.33023,0.33023,0.33023
2010-12-03,0.33143,0.33143,0.33143,0.33143
2010-12-06,0.3327,0.3327,0.3327,0.3327
2010-12-07,0.33383,0.33383,0.33383,0.33383
2010-12-08,0.32725,0.32725,0.32725,0.32725
2010-12-09,0.32778,0.32778,0.32778,0.32778
2010-12-10,0.32832,0.32832,0.32832,0.32832
2010-12-13,0.32846,0.32846,0.32846,0.32846
2010-12-14,0.33661,0.33661,0.33661,0.33661
2010-12-15,0.33358,0.33358,0.33358,0.33358
2010-12-16,0.33195,0.33195,0.33195,0.33195
2010-12-17,0.33512,0.33512,0.33512,0.33512
2010-12-20,0.32899,0.32899,0.32899,0.32899
2010-12-21,0.32927,0.32927,0.32927,0.32927
2010-12-22,0.32979,0.32979,0.32979,0.32979
2010-12-23,0.32978,0.32978,0.32978,0.32978
2010-12-24,0.33117,0.33117,0.33117,0.33117
2010-12-27,0.33096,0.33096,0.33096,0.33096
2010-12-28,0.33209,0.33209,0.33209,0.33209
2010-12-29,0.32913,0.32913,0.32913,0.32913
2010-12-30,0.33357,0.33357,0.33357,0.33357
2010-12-31,0.33737,0.33737,0.33737,0.33737
2011-01-03,0.33532,0.33532,0.33532,0.33532
2011-01-04,0.33996,0.33996,0.33996,0.33996
2011-01-05,0.33926,0.33926,0.33926,0.33926
2011-01-07,0.33537,0.33537,0.33537,0.33537
2011-01-10,0.33038,0.33038,0.33038,0.33038
2011-01-11,0.33261,0.33261,0.33261,0.33261
2011-01-12,0.33937,0.33937,0.33937,0.33937
2011-01-13,0.34068,0.34068,0.34068,0.34068
2011-01-14,0.34426,0.34426,0.34426,0.34426
2011-01-17,0.34269,0.34269,0.34269,0.34269
2011-01-18,0.34664,0.34664,0.34664,0.34664
2011-01-19,0.34627,0.34627,0.34627,0.34627
2011-01-20,0.34655,0.34655,0.34655,0.34655
2011-01-21,0.34748,0.34748,0.34748,0.34748
2011-01-24,0.35013,0.35013,0.35013,0.35013
2011-01-25,0.35016,0.35016,0.35016,0.35016
2011-01-26,0.35361,0.35361,0.35361,0.35361
2011-01-27,0.35078,0.35078,0.35078,0.35078
2011-01-28,0.35086,0.35086,0.35086,0.35086
2011-01-31,0.34668,0.34668,0.34668,0.34668
2011-02-01,0.35127,0.35127,0.35127,0.35127
2011-02-02,0.35423,0.35423,0.35423,0.35423
2011-02-03,0.35182,0.35182,0.35182,0.35182
2011-02-04,0.34885,0.34885,0.34885,0.34885
2011-02-07,0.35164,0.35164,0.35164,0.35164
2011-02-08,0.35123,0.35123,0.35123,0.35123
2011-02-09,0.34988,0.34988,0.34988,0.34988
2011-02-10,0.34728,0.34728,0.34728,0.34728
2011-02-11,0.34345,0.34345,0.34345,0.34345
2011-02-14,0.34224,0.34224,0.34224,0.34224
2011-02-15,0.34295,0.34295,0.34295,0.34295
2011-02-16,0.34645,0.34645,0.34645,0.34645
2011-02-17,0.34734,0.34734,0.34734,0.34734
2011-02-18,0.34719,0.34719,0.34719,0.34719
2011-02-21,0.34777,0.34777,0.34777,0.34777
2011-02-22,0.34249,0.34249,0.34249,0.34249
2011-02-23,0.3464,0.3464,0.3464,0.3464
2011-02-24,0.34553,0.34553,0.34553,0.34553
2011-02-25,0.34758,0.34758,0.34758,0.34758
2011-02-28,0.34764,0.34764,0.34764,0.34764
2011-03-01,0.34913,0.34913,0.34913,0.34913
2011-03-02,0.3467,0.3467,0.3467,0.3467
2011-03-03,0.34838,0.34838,0.34838,0.34838
2011-03-04,0.34909,0.34909,0.34909,0.34909
2011-03-07,0.35246,0.35246,0.35246,0.35246
2011-03-08,0.35027,0.35027,0.35027,0.35027
2011-03-09,0.34911,0.34911,0.34911,0.34911
2011-03-10,0.34663,0.34663,0.34663,0.34663
2011-03-11,0.34233,0.34233,0.34233,0.34233
2011-03-14,0.34692,0.34692,0.34692,0.34692
2011-03-15,0.34148,0.34148,0.34148,0.34148
2011-03-16,0.34421,0.34421,0.34421,0.34421
2011-03-17,0.34391,0.34391,0.34391,0.34391
2011-03-18,0.34662,0.34662,0.34662,0.34662
2011-03-21,0.3498,0.3498,0.3498,0.3498
2011-03-22,0.35263,0.35263,0.35263,0.35263
2011-03-23,0.35154,0.35154,0.35154,0.35154
2011-03-24,0.35068,0.35068,0.35068,0.35068
2011-03-25,0.3518,0.3518,0.3518,0.3518
2011-03-28,0.35173,0.35173,0.35173,0.35173
2011-03-29,0.35427,0.35427,0.35427,0.35427
2011-03-30,0.35364,0.35364,0.35364,0.35364
2011-03-31,0.35425,0.35425,0.35425,0.35425
2011-04-01,0.35143,0.35143,0.35143,0.35143
2011-04-04,0.35217,0.35217,0.35217,0.35217
2011-04-05,0.35226,0.35226,0.35226,0.35226
2011-04-06,0.35732,0.35732,0.35732,0.35732
2011-04-07,0.3589,0.3589,0.3589,0.3589
2011-04-08,0.36378,0.36378,0.36378,0.36378
2011-04-11,0.36362,0.36362,0.36362,0.36362
2011-04-12,0.36349,0.36349,0.36349,0.36349
2011-04-13,0.36468,0.36468,0.36468,0.36468
2011-04-14,0.36634,0.36634,0.36634,0.36634
2011-04-15,0.36639,0.36639,0.36639,0.36639
2011-04-18,0.36221,0.36221,0.36221,0.36221
2011-04-19,0.35814,0.35814,0.35814,0.35814
2011-04-20,0.36552,0.36552,0.36552,0.36552
2011-04-21,0.36788,0.36788,0.36788,0.36788
2011-04-22,0.36853,0.36853,0.36853,0.36853
2011-04-26,0.37071,0.37071,0.37071,0.37071
2011-04-27,0.37261,0.37261,0.37261,0.37261
2011-04-28,0.3773,0.3773,0.3773,0.3773
2011-04-29,0.37734,0.37734,0.37734,0.37734
2011-05-02,0.37678,0.37678,0.37678,0.37678
2011-05-04,0.37737,0.37737,0.37737,0.37737
2011-05-05,0.37796,0.37796,0.37796,0.37796
2011-05-06,0.3667,0.3667,0.3667,0.3667
2011-05-09,0.36778,0.36778,0.36778,0.36778
2011-05-10,0.36548,0.36548,0.36548,0.36548
2011-05-11,0.36763,0.36763,0.36763,0.36763
2011-05-12,0.36267,0.36267,0.36267,0.36267
2011-05-13,0.36602,0.36602,0.36602,0.36602
2011-05-16,0.35949,0.35949,0.35949,0.35949
2011-05-17,0.36092,0.36092,0.36092,0.36092
2011-05-18,0.36362,0.36362,0.36362,0.36362
2011-05-19,0.36271,0.36271,0.36271,0.36271
2011-05-20,0.36527,0.36527,0.36527,0.36527
2011-05-23,0.3547,0.3547,0.3547,0.3547
2011-05-24,0.35684,0.35684,0.35684,0.35684
2011-05-25,0.35587,0.35587,0.35587,0.35587
2011-05-26,0.35672,0.35672,0.35672,0.35672
2011-05-27,0.3571,0.3571,0.3571,0.3571
2011-05-30,0.35958,0.35958,0.35958,0.35958
2011-05-31,0.36406,0.36406,0.36406,0.36406
2011-06-01,0.36391,0.36391,0.36391,0.36391
2011-06-02,0.36261,0.36261,0.36261,0.36261
2011-06-03,0.3661,0.3661,0.3661,0.3661
2011-06-06,0.3694,0.3694,0.3694,0.3694
2011-06-07,0.37187,0.37187,0.37187,0.37187
2011-06-08,0.37115,0.37115,0.37115,0.37115
2011-06-09,0.36982,0.36982,0.36982,0.36982
2011-06-10,0.36743,0.36743,0.36743,0.36743
2011-06-13,0.36462,0.36462,0.36462,0.36462
2011-06-14,0.36761,0.36761,0.36761,0.36761
2011-06-15,0.36365,0.36365,0.36365,0.36365
2011-06-16,0.35626,0.35626,0.35626,0.35626
2011-06-17,0.35616,0.35616,0.35616,0.35616
2011-06-20,0.3564,0.3564,0.3564,0.3564
2011-06-21,0.36002,0.36002,0.36002,0.36002
2011-06-22,0.36152,0.36152,0.36152,0.36152
2011-06-24,0.35824,0.35824,0.35824,0.35824
2011-06-27,0.3546,0.3546,0.3546,0.3546
2011-06-28,0.35644,0.35644,0.35644,0.35644
2011-06-29,0.35872,0.35872,0.35872,0.35872
2011-06-30,0.36341,0.36341,0.36341,0.36341
2011-07-01,0.36666,0.36666,0.36666,0.36666
2011-07-04,0.36824,0.36824,0.36824,0.36824
2011-07-05,0.36676,0.36676,0.36676,0.36676
2011-07-06,0.36323,0.36323,0.36323,0.36323
2011-07-07,0.36236,0.36236,0.36236,0.36236
2011-07-08,0.36357,0.36357,0.36357,0.36357
2011-07-11,0.35558,0.35558,0.35558,0.35558
2011-07-12,0.34436,0.34436,0.34436,0.34436
2011-07-13,0.34894,0.34894,0.34894,0.34894
2011-07-14,0.35324,0.35324,0.35324,0.35324
2011-07-15,0.35032,0.35032,0.35032,0.35032
2011-07-18,0.34779,0.34779,0.34779,0.34779
2011-07-19,0.35246,0.35246,0.35246,0.35246
2011-07-20,0.35438,0.35438,0.35438,0.35438
2011-07-21,0.35633,0.35633,0.35633,0.35633
2011-07-22,0.36231,0.36231,0.36231,0.36231
2011-07-25,0.35871,0.35871,0.35871,0.35871
2011-07-26,0.36161,0.36161,0.36161,0.36161
2011-07-27,0.36174,0.36174,0.36174,0.36174
2011-07-28,0.35868,0.35868,0.35868,0.35868
2011-07-29,0.35576,0.35576,0.35576,0.35576
2011-08-01,0.36123,0.36123,0.36123,0.36123
2011-08-02,0.35297,0.35297,0.35297,0.35297
2011-08-03,0.35396,0.35396,0.35396,0.35396
2011-08-04,0.35415,0.35415,0.35415,0.35415
2011-08-05,0.34999,0.34999,0.34999,0.34999
2011-08-08,0.35352,0.35352,0.35352,0.35352
2011-08-09,0.34685,0.34685,0.34685,0.34685
2011-08-10,0.35106,0.35106,0.35106,0.35106
2011-08-11,0.34257,0.34257,0.34257,0.34257
2011-08-12,0.34263,0.34263,0.34263,0.34263
2011-08-16,0.34585,0.34585,0.34585,0.34585
2011-08-17,0.3474,0.3474,0.3474,0.3474
2011-08-18,0.34817,0.34817,0.34817,0.34817
2011-08-19,0.34165,0.34165,0.34165,0.34165
2011-08-22,0.34551,0.34551,0.34551,0.34551
2011-08-23,0.34827,0.34827,0.34827,0.34827
2011-08-24,0.34695,0.34695,0.34695,0.34695
2011-08-25,0.34755,0.34755,0.34755,0.34755
2011-08-26,0.34679,0.34679,0.34679,0.34679
2011-08-29,0.34894,0.34894,0.34894,0.34894
2011-08-30,0.34777,0.34777,0.34777,0.34777
2011-08-31,0.34849,0.34849,0.34849,0.34849
2011-09-01,0.34488,0.34488,0.34488,0.34488
2011-09-02,0.34157,0.34157,0.34157,0.34157
2011-09-05,0.33616,0.33616,0.33616,0.33616
2011-09-06,0.33672,0.33672,0.33672,0.33672
2011-09-07,0.33399,0.33399,0.33399,0.33399
2011-09-08,0.33351,0.33351,0.33351,0.33351
2011-09-09,0.32105,0.32105,0.32105,0.32105
2011-09-12,0.31465,0.31465,0.31465,0.31465
2011-09-13,0.31216,0.31216,0.31216,0.31216
2011-09-14,0.31509,0.31509,0.31509,0.31509
2011-09-15,0.31389,0.31389,0.31389,0.31389
2011-09-16,0.3174,0.3174,0.3174,0.3174
2011-09-19,0.3138,0.3138,0.3138,0.3138
2011-09-20,0.31185,0.31185,0.31185,0.31185
2011-09-21,0.3113,0.3113,0.3113,0.3113
2011-09-22,0.30379,0.30379,0.30379,0.30379
2011-09-23,0.30147,0.30147,0.30147,0.30147
2011-09-26,0.30519,0.30519,0.30519,0.30519
2011-09-27,0.3071,0.3071,0.3071,0.3071
2011-09-28,0.30804,0.30804,0.30804,0.30804
2011-09-29,0.30816,0.30816,0.30816,0.30816
2011-09-30,0.30699,0.30699,0.30699,0.30699
2011-10-03,0.30062,0.30062,0.30062,0.30062
2011-10-04,0.29997,0.29997,0.29997,0.29997
2011-10-05,0.30334,0.30334,0.30334,0.30334
2011-10-06,0.30552,0.30552,0.30552,0.30552
2011-10-07,0.30681,0.30681,0.30681,0.30681
2011-10-10,0.31382,0.31382,0.31382,0.31382
2011-10-11,0.31313,0.31313,0.31313,0.31313
2011-10-12,0.31896,0.31896,0.31896,0.31896
2011-10-13,0.31838,0.31838,0.31838,0.31838
2011-10-14,0.32147,0.32147,0.32147,0.32147
2011-10-17,0.32511,0.32511,0.32511,0.32511
2011-10-18,0.31458,0.31458,0.31458,0.31458
2011-10-19,0.31901,0.31901,0.31901,0.31901
2011-10-20,0.31467,0.31467,0.31467,0.31467
2011-10-21,0.3128,0.3128,0.3128,0.3128
2011-10-24,0.31541,0.31541,0.31541,0.31541
2011-10-25,0.31802,0.31802,0.31802,0.31802
2011-10-26,0.31748,0.31748,0.31748,0.31748
2011-10-27,0.32172,0.32172,0.32172,0.32172
2011-10-28,0.32829,0.32829,0.32829,0.32829
2011-10-31,0.32233,0.32233,0.32233,0.32233
2011-11-02,0.31159,0.31159,0.31159,0.31159
2011-11-03,0.31447,0.31447,0.31447,0.31447
2011-11-04,0.31862,0.31862,0.31862,0.31862
2011-11-07,0.31335,0.31335,0.31335,0.31335
2011-11-08,0.31565,0.31565,0.31565,0.31565
2011-11-09,0.31323,0.31323,0.31323,0.31323
2011-11-10,0.31043,0.31043,0.31043,0.31043
2011-11-14,0.31122,0.31122,0.31122,0.31122
2011-11-15,0.30745,0.30745,0.30745,0.30745
2011-11-16,0.30655,0.30655,0.30655,0.30655
2011-11-17,0.30335,0.30335,0.30335,0.30335
2011-11-18,0.30564,0.30564,0.30564,0.30564
2011-11-21,0.30318,0.30318,0.30318,0.30318
2011-11-22,0.30414,0.30414,0.30414,0.30414
2011-11-23,0.30129,0.30129,0.30129,0.30129
2011-11-24,0.29863,0.29863,0.29863,0.29863
2011-11-25,0.29411,0.29411,0.29411,0.29411
2011-11-28,0.29669,0.29669,0.29669,0.29669
2011-11-29,0.29478,0.29478,0.29478,0.29478
2011-11-30,0.29199,0.29199,0.29199,0.29199
2011-12-01,0.2994,0.2994,0.2994,0.2994
2011-12-02,0.30089,0.30089,0.30089,0.30089
2011-12-05,0.30052,0.30052,0.30052,0.30052
2011-12-06,0.29914,0.29914,0.29914,0.29914
2011-12-07,0.30021,0.30021,0.30021,0.30021
2011-12-08,0.29977,0.29977,0.29977,0.29977
2011-12-09,0.2952,0.2952,0.2952,0.2952
2011-12-12,0.29311,0.29311,0.29311,0.29311
2011-12-13,0.28913,0.28913,0.28913,0.28913
2011-12-14,0.2859,0.2859,0.2859,0.2859
2011-12-15,0.28518,0.28518,0.28518,0.28518
2011-12-16,0.28913,0.28913,0.28913,0.28913
2011-12-19,0.29011,0.29011,0.29011,0.29011
2011-12-20,0.29284,0.29284,0.29284,0.29284
2011-12-21,0.29592,0.29592,0.29592,0.29592
2011-12-22,0.2947,0.2947,0.2947,0.2947
2011-12-23,0.29429,0.29429,0.29429,0.29429
2011-12-27,0.29596,0.29596,0.29596,0.29596
2011-12-28,0.29755,0.29755,0.29755,0.29755
2011-12-29,0.29303,0.29303,0.29303,0.29303
2011-12-30,0.29262,0.29262,0.29262,0.29262
2012-01-02,0.29024,0.29024,0.29024,0.29024
2012-01-03,0.29174,0.29174,0.29174,0.29174
2012-01-04,0.29138,0.29138,0.29138,0.29138
2012-01-05,0.28505,0.28505,0.28505,0.28505
2012-01-09,0.2845,0.2845,0.2845,0.2845
2012-01-10,0.28504,0.28504,0.28504,0.28504
2012-01-11,0.28638,0.28638,0.28638,0.28638
2012-01-12,0.28616,0.28616,0.28616,0.28616
2012-01-13,0.29135,0.29135,0.29135,0.29135
2012-01-16,0.28737,0.28737,0.28737,0.28737
